file_name,genre,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,mfcc_13_std,chroma_1_mean,chroma_2_mean,chroma_3_mean,chroma_4_mean,chroma_5_mean,chroma_6_mean,chroma_7_mean,chroma_8_mean,chroma_9_mean,chroma_10_mean,chroma_11_mean,chroma_12_mean,chroma_1_std,chroma_2_std,chroma_3_std,chroma_4_std,chroma_5_std,chroma_6_std,chroma_7_std,chroma_8_std,chroma_9_std,chroma_10_std,chroma_11_std,chroma_12_std,spectral_centroid_mean,spectral_centroid_std,spectral_contrast_mean,spectral_contrast_std,tonnetz_mean,tonnetz_std,rms_mean,rms_std,zcr_mean,zcr_std
Similar_Ballade_00088_Cover_Genre_A.wav,Ballade,-105.50953,102.19237,-20.481905,33.971825,-10.403084,0.9505544,-15.871775,-6.1122518,-12.111193,-7.453127,-14.07445,-6.142017,-12.219046,29.967363,18.505426,10.012434,8.853623,6.440419,5.4855733,6.6866455,7.1508193,7.6957455,7.663118,7.299429,6.8943715,8.948774,0.32097635,0.22318247,0.407114,0.19285461,0.31413993,0.16473272,0.36417446,0.44532123,0.19809292,0.3371413,0.1777509,0.43216357,0.29785067,0.20835112,0.34209248,0.15732433,0.29845092,0.151815,0.3178018,0.33759564,0.17986012,0.32814756,0.1167796,0.3559025,1413.4001158205565,226.91961633603503,27.08339138837209,5.946737624897668,0.06087496181480299,0.24617437282818888,0.14271551,0.03639522,0.10366450393123668,0.030622800084458564
Similar_Ballade_00427_Cover_Genre_A.wav,Ballade,-114.05256,108.93512,24.005018,34.03487,14.211231,11.6274185,-6.509531,7.6065493,2.3706248,5.1517825,-7.96912,1.1195102,-2.4370475,68.94888,32.26629,21.672659,8.82216,7.3668776,6.3865857,7.8285275,6.5573792,6.46598,6.365088,6.0595584,6.6554193,7.0324445,0.27279782,0.2414405,0.18636517,0.27433437,0.5310507,0.27439618,0.297355,0.2863169,0.5726404,0.5986955,0.37785593,0.46970946,0.21432745,0.24634777,0.2044565,0.20927408,0.30997628,0.17161311,0.2809763,0.20406888,0.33390805,0.3157708,0.2209925,0.28758758,1248.911146506643,558.960585179195,23.533313375078713,8.246359071446273,0.00787056824769159,0.2043604981011982,0.186579,0.051881786,0.05325571153718017,0.031950285062759626
Similar_Ballade_00282_Cover_Genre_A.wav,Ballade,-243.27841,141.92903,39.63443,42.17558,2.0524309,6.5514817,-6.640827,-6.2802076,-12.18604,-2.0174086,-8.514504,-0.20012087,0.24834242,73.874725,32.49405,18.651346,12.9068775,14.488566,10.589159,13.236879,10.856497,9.607849,9.519506,9.618544,12.40886,13.38681,0.29270926,0.23959477,0.15654336,0.38120654,0.17283042,0.30781397,0.123039655,0.33621708,0.53416556,0.18712924,0.3175387,0.1553621,0.2914156,0.2440567,0.11899538,0.35546243,0.120322466,0.3753131,0.099244006,0.31735587,0.38596678,0.12331381,0.31445843,0.11679403,840.923298505879,352.83001613218715,30.04219070205361,5.986028132326561,-0.011148093019289868,0.30809076788095685,0.11700713,0.024513125,0.06596039403984541,0.02656193417054494
Similar_Ballade_00878_Cover_Genre_A.wav,Ballade,-83.381836,79.70125,-4.2759585,24.141108,-5.652146,4.3365006,-7.6371846,0.13736762,-9.700625,-0.58154815,-1.2124792,-2.363147,-5.108036,112.29753,19.4522,10.6595,10.790119,9.290735,8.942117,13.41369,12.320739,10.947258,10.144401,8.44282,11.878937,7.51941,0.28661862,0.21701775,0.43403783,0.54389423,0.25662246,0.48676506,0.27712777,0.53142697,0.4066315,0.2925002,0.56758815,0.24151422,0.29078183,0.19532274,0.25485587,0.32016,0.16105208,0.322447,0.16776341,0.3323679,0.30801597,0.17398459,0.31900284,0.17861784,1811.182412808743,358.85543160297243,24.455190982154637,8.498660330880002,-0.008936897102554252,0.15495078452494804,0.17484446,0.10345598,0.1289903197461354,0.04102036455243061
Similar_Ballade_00086_Cover_Genre_A.wav,Ballade,-201.80817,115.77068,24.759048,26.84879,-4.5636516,21.101103,-0.09928956,6.8811502,-0.49242097,-2.7068005,-2.7240276,-8.229358,-4.8783913,62.119076,31.53039,24.32577,16.49406,13.636691,9.132254,8.894627,8.627784,9.18066,8.645548,9.192885,9.251916,9.161587,0.39178738,0.26610827,0.35362643,0.21673217,0.4377804,0.446332,0.3322528,0.47039056,0.355306,0.47150218,0.32320535,0.24368058,0.37255272,0.21206306,0.29723427,0.19236201,0.33469084,0.3338517,0.2934751,0.3441082,0.24361427,0.32538328,0.23579837,0.22331695,1142.467567828587,413.9690028510004,26.102777927801977,6.538930778199333,0.07150220843990333,0.2332574195395789,0.10650545,0.062225398,0.07339471032116204,0.03421001677661909
Similar_Ballade_00072_Cover_Genre_A.wav,Ballade,-103.28187,85.40003,2.907892,27.126362,7.548593,14.247514,1.4213673,9.423619,0.97756296,4.0216537,-8.296902,2.0517821,-0.71114516,66.4689,23.58699,14.638268,7.118693,10.30415,8.68644,7.014694,8.577281,7.922948,11.477994,9.058362,11.052672,8.962518,0.3942778,0.43689236,0.46394637,0.39692307,0.37122685,0.28798458,0.27218145,0.29220662,0.3106595,0.5237843,0.33198693,0.41444555,0.2975206,0.3183779,0.32846084,0.3329401,0.31326354,0.28302112,0.25592703,0.27041942,0.24330643,0.3587422,0.23846625,0.33480495,1499.565577184005,477.66092930979954,24.787254778467428,8.468292793082322,0.026578670911213267,0.2184020618029067,0.20177604,0.05093286,0.056060986224013856,0.028538881788546428
Similar_RnB_00658_Cover_Genre_A.wav,RnB,-103.92935,88.98982,-18.57646,26.176529,-24.27954,2.440927,-10.80922,-6.2049155,-3.856829,-7.2097626,-16.390873,-9.073471,-7.672836,39.79824,19.321157,9.822746,7.1839485,10.337566,6.9841633,9.153641,7.5626416,6.9297557,8.27711,9.568849,8.194996,10.239375,0.25674504,0.09217547,0.26415804,0.38552907,0.17042778,0.38275415,0.1531499,0.33239427,0.18315928,0.14823589,0.41288155,0.14244767,0.32009768,0.07486045,0.26817217,0.3790188,0.13329713,0.36704603,0.09375078,0.34603924,0.21678878,0.110385075,0.37760785,0.09518536,1572.731089686821,220.43623557692464,27.12962754386528,6.517559203550741,0.012154431622421344,0.2487033617752254,0.13088357,0.03416469,0.11453136452225479,0.022305968143929274
Similar_RnB_00835_Cover_Genre_A.wav,RnB,-164.38416,92.341835,-7.258606,0.48837626,12.662085,10.788733,6.356114,14.499773,-9.338281,0.58855194,-1.504836,5.234915,-1.1217847,84.051544,38.15197,31.257324,24.093664,17.5161,16.829908,16.495703,14.840735,12.584352,13.466661,13.827413,12.792533,10.522198,0.6064516,0.27187294,0.26248673,0.4482732,0.26312315,0.27044603,0.26584882,0.45041057,0.48857698,0.36814603,0.36395362,0.33834976,0.35253027,0.22225338,0.24862574,0.36750847,0.19648029,0.24311927,0.20529908,0.32048675,0.34670174,0.30074656,0.28258815,0.24442038,1476.2058892001512,659.2437173653411,22.749206542104528,7.912033876895716,0.027112184606649124,0.08622455445908005,0.13944031,0.06660064,0.08223686950293177,0.053629194575657416
Similar_RnB_00499_Cover_Genre_A.wav,RnB,-349.208,135.37898,27.141838,44.251984,15.883564,5.6695085,-7.7849426,-1.5623467,-6.5578136,-10.073896,-14.672997,-7.4462953,-10.554948,83.804756,23.537874,15.963846,12.655246,13.449697,6.1330385,8.906734,10.821618,8.148481,10.471366,8.752389,8.088635,9.067111,0.11291789,0.31215817,0.43580252,0.15914597,0.30750987,0.13879225,0.32493204,0.27689815,0.17970787,0.37796438,0.31709114,0.2598465,0.11375495,0.32510015,0.36605135,0.119627856,0.3851584,0.110850416,0.31453517,0.29312006,0.14760756,0.32353726,0.26988927,0.3245589,714.21524962963,357.0763742831461,28.432100220685452,6.69871036703977,0.02848056651459272,0.3102449214044186,0.046851277,0.032626845,0.057915726196028784,0.03941610674617808
Similar_RnB_00656_Cover_Genre_A.wav,RnB,-78.05892,116.01968,-13.584028,27.08964,-5.6804237,7.4695377,-3.0524607,1.9216942,-7.3628597,-0.50698054,-8.608594,-1.1757162,-7.8550167,37.120186,18.303429,15.24074,12.406155,11.0046215,8.549476,8.548629,7.209099,7.286619,7.7803197,7.33287,7.4688997,7.415265,0.3551495,0.2638199,0.5056842,0.23463194,0.39266783,0.24188992,0.3690107,0.5760061,0.23916982,0.35225487,0.20503007,0.43982443,0.28626356,0.1976884,0.32864964,0.15525483,0.32646444,0.20741977,0.2838781,0.33268437,0.12663971,0.31496894,0.1584638,0.30999896,1357.1504246523102,250.18924404937673,23.797480630811904,6.641364071514288,0.06406179011557404,0.17933604160764008,0.15932994,0.042783096,0.0964691227178838,0.016959153540172796
Similar_RnB_00497_Cover_Genre_A.wav,RnB,-70.021965,81.23053,3.4630957,21.137981,13.022506,9.5688095,3.5518432,1.9881629,-3.2885962,-0.553796,-4.2533903,2.7807345,-5.0577545,50.11479,25.199896,21.975061,10.738024,12.23995,8.997573,7.981843,7.575393,9.88186,8.665198,7.873218,9.376198,9.9595,0.29430553,0.45471004,0.35378185,0.3691509,0.31532392,0.46897575,0.50662166,0.40158147,0.6575919,0.50220734,0.48764378,0.39684597,0.189874,0.29290846,0.26261985,0.25150138,0.243684,0.23977797,0.34025386,0.20916209,0.3091159,0.24939205,0.2589669,0.30064738,1787.6010447015735,428.4127323415173,23.969552189368173,8.796420042551334,-0.03044472395777303,0.1242328554139194,0.18057205,0.066679806,0.09399674340351813,0.04943105416206352
Similar_RnB_00261_Cover_Genre_A.wav,RnB,-92.84023,101.709404,12.668094,24.243444,5.642105,9.298865,0.5633913,6.0037246,-1.20772,2.3316276,-4.3474073,-0.88898325,-5.0222917,75.22838,36.28931,20.657333,13.8998995,9.726089,7.6113377,8.259743,7.7952814,8.697429,8.796415,8.662913,9.6376295,9.651265,0.3660045,0.27775037,0.31341833,0.29944623,0.4425093,0.36463702,0.27404198,0.35353383,0.327429,0.36545375,0.26406989,0.36081687,0.3102577,0.25749284,0.2990191,0.25510576,0.33261406,0.30989474,0.23368125,0.3406158,0.27159932,0.33624962,0.21740474,0.30861118,1481.3723005619213,641.8006417129338,22.2633874146102,8.15140055486663,0.035425091967729715,0.18568161223587976,0.17697632,0.06077381,0.07866793959888059,0.053285978916274866
Similar_RnB_00605_Cover_Genre_A.wav,RnB,-198.77449,172.18277,-0.21162593,40.265053,7.3376803,5.8116474,2.7003658,1.1657252,-5.650269,-4.7846327,-5.188563,-3.1227043,-5.6467676,91.01277,36.288105,18.200603,12.7526455,10.718913,7.459946,8.354079,7.401922,7.5972757,8.585705,9.125809,7.527441,7.943498,0.26168048,0.4260019,0.19682975,0.23486117,0.48411906,0.19998798,0.25493085,0.24908939,0.44821444,0.41674235,0.20730714,0.43815714,0.16168725,0.34131896,0.14014992,0.21853924,0.3489847,0.13816705,0.28192124,0.24687041,0.3335284,0.3268471,0.138163,0.34251726,700.0640142308051,177.15550412969895,25.662837706975964,5.65739323880424,-0.04323610836852583,0.2411377970415753,0.15442686,0.069329016,0.05960128556436567,0.02731786671556359
Similar_RnB_00430_Cover_Genre_A.wav,RnB,-130.91301,102.15461,12.888318,28.155039,6.686086,6.7021856,-5.827678,4.789868,-2.773222,-1.809487,-12.256255,-3.624547,-2.8779762,107.32033,35.62888,15.768828,12.481325,10.504804,12.326477,10.836518,10.135251,8.063557,10.057793,8.844581,8.375537,9.482056,0.36227664,0.24628828,0.22137824,0.36022785,0.36838153,0.3500066,0.3492908,0.3753541,0.4920224,0.40750512,0.39776564,0.39702347,0.30317745,0.24244352,0.22117837,0.3001457,0.27792403,0.27527276,0.27293184,0.28594914,0.30667126,0.29634458,0.30428723,0.30623272,1400.9589982938332,613.741061748282,23.784704904851612,8.11329233476444,0.02184822311389641,0.18007681868809955,0.14034654,0.056172263,0.07580332156183368,0.041674791569651294
Similar_RnB_00661_Cover_Genre_A.wav,RnB,-120.081024,96.75993,1.4309353,34.103077,-1.9600621,11.582175,-3.8766584,7.087376,-3.3260818,4.2603197,-2.596442,3.3799064,-2.8672376,53.04849,23.516342,14.896399,13.454351,9.982594,9.50895,8.136837,8.254515,7.776413,6.25417,7.481158,6.4246287,6.9565783,0.3741615,0.2690837,0.42648438,0.24512415,0.441169,0.5430861,0.31336895,0.41369724,0.289585,0.48998997,0.4066442,0.28823313,0.33094993,0.17809832,0.2907721,0.15077734,0.30621383,0.30944958,0.19355302,0.35463327,0.1919665,0.3193785,0.3122899,0.24158178,1548.716810711414,453.43844935972265,22.637451117966243,7.244721916087916,0.024486781686163753,0.1373710943610433,0.10778158,0.044349656,0.09285308252265459,0.03900773182263791
Similar_RnB_00659_Cover_Genre_A.wav,RnB,-157.53671,116.32139,-28.224096,35.88392,-16.972553,3.1387649,-11.836533,-7.0890827,-13.560225,-5.516187,-13.409694,-3.667177,-9.918907,58.023884,18.355005,8.323817,11.104066,9.552535,7.7021856,7.9437666,7.749497,7.4136086,7.289463,9.123443,8.770279,8.00884,0.19245234,0.34749267,0.15941192,0.41814905,0.5044717,0.19562112,0.3644738,0.16727121,0.31747723,0.2937445,0.247851,0.44250622,0.11744453,0.33915433,0.102725685,0.31185195,0.36535716,0.10662413,0.33562285,0.13402887,0.2945463,0.2778624,0.19469918,0.3422836,1297.491890734263,287.6633815232341,27.61814834903741,5.399465381992657,-0.026620127265330286,0.25927606353670646,0.09242642,0.037876543,0.10054585471082089,0.0311504546756452
Similar_RnB_00407_Cover_Genre_A.wav,RnB,-361.52277,144.31013,62.116196,20.059608,8.910575,4.128957,-0.13762608,-1.8777709,-6.175208,-10.4315605,-13.788595,-9.188747,-7.3438373,62.138615,31.60794,31.365046,33.876007,22.032845,10.845712,10.96577,12.607467,11.647058,10.655625,8.943311,9.459841,8.640852,0.15165628,0.18555592,0.11365401,0.14890333,0.38707358,0.15841267,0.299609,0.14118436,0.32594723,0.35838786,0.20741145,0.46906337,0.104574904,0.24829681,0.1896954,0.17803104,0.3857375,0.10305424,0.3779834,0.12769568,0.36425748,0.353816,0.15787672,0.38399237,550.1127193164814,281.045103000115,25.594384946070395,7.349572172704368,-0.02187049008092275,0.2624322909097562,0.08220311,0.050582565,0.05094210171242004,0.02941558238612442
Similar_RnB_00851_Cover_Genre_A.wav,RnB,-171.03165,124.89914,19.505505,41.638157,11.579604,15.234735,1.3308904,8.045214,-3.868757,3.9587538,-4.0086374,-0.70030373,-4.2511578,51.16702,31.052292,16.370996,12.926142,10.209116,9.700376,9.676228,8.537817,9.454925,9.244428,8.632678,8.873775,8.431065,0.37058392,0.38291988,0.3713957,0.41411462,0.36787376,0.42448512,0.37396935,0.39056796,0.3945369,0.4102472,0.44327667,0.29985157,0.2929324,0.3109033,0.28389195,0.3176791,0.2748209,0.31008175,0.28701988,0.2965461,0.33049944,0.29466626,0.33723256,0.23279087,904.7701827087792,472.06738703073273,24.747994772699617,7.231121907940478,-0.0025617347485849054,0.21662655424750288,0.18570073,0.06571433,0.032708857359408317,0.02282431295319643
Similar_RnB_00315_Cover_Genre_A.wav,RnB,-205.83376,123.07646,10.38136,26.400377,-0.43554947,14.714516,2.8442557,8.235241,2.7852943,1.7191142,-5.6892266,-1.7816331,-3.3710196,147.82527,44.15304,24.746946,16.82837,17.518644,11.243268,10.591241,9.094179,7.884333,11.559665,9.264539,9.656788,7.730109,0.21510562,0.47069448,0.18934157,0.23777094,0.1717636,0.35578772,0.56582814,0.27173907,0.29517433,0.22300243,0.5357346,0.33665773,0.16042836,0.3701914,0.1648883,0.2880747,0.142768,0.2523877,0.35418195,0.18316779,0.29127356,0.15824687,0.31776407,0.28931516,922.737463136806,491.43445660630766,23.670092314734344,7.95643590228963,-0.1042563420680647,0.24276238849177392,0.11893647,0.0646463,0.061106992937100216,0.03835479223393195
Similar_RnB_00785_Cover_Genre_A.wav,RnB,-114.86564,93.12185,7.017427,29.564316,9.75124,15.752471,4.603238,6.0653696,3.013265,4.636506,0.11184237,2.7213032,-3.5678208,68.834335,27.137814,14.618008,10.491545,9.320767,7.2864275,7.5277915,7.103468,6.681922,7.7509484,8.477467,6.67498,7.188941,0.31195384,0.29111487,0.2932652,0.3481844,0.25505915,0.43912035,0.3843846,0.3384929,0.4407452,0.3911042,0.400831,0.3115287,0.28832617,0.2737431,0.2631991,0.3112302,0.20379415,0.3447605,0.31266508,0.28085944,0.361218,0.3026169,0.30379072,0.30703315,1521.7021759826976,481.299027418416,22.843233491144616,7.995239368430615,-0.011821272333515737,0.1821951622470398,0.16398518,0.07845562,0.07443920534048508,0.04270507006641616
Similar_RnB_00384_Cover_Genre_A.wav,RnB,-138.04274,122.662506,1.795545,34.6144,3.168256,11.776234,-1.0201436,5.0167036,-0.0520231,2.1817856,-1.4763656,1.2561996,-2.9273336,49.873726,15.781713,18.206743,11.658491,9.243716,9.953209,8.019938,7.469373,8.319217,7.3587017,7.586267,8.545837,8.172197,0.27110967,0.4252482,0.3460371,0.22644381,0.27940783,0.2719317,0.4013147,0.2831495,0.47027776,0.48712724,0.29056236,0.38790682,0.18323919,0.33077005,0.28470436,0.19525592,0.28095424,0.22539972,0.32399464,0.20720255,0.3345375,0.33776245,0.20148729,0.34490898,1079.5973246641897,249.14773671648194,23.22803767497989,6.353149977191325,-0.04088879630793085,0.14241590727237388,0.15220524,0.058244813,0.05698236981942964,0.021459670010562232
Similar_RnB_00519_Cover_Genre_A.wav,RnB,-167.35022,122.06868,3.3960054,35.041523,-5.3944902,-0.0361198,-7.971737,3.0853934,0.27248648,-1.4356059,-7.631411,-3.9494088,-7.5315747,63.260826,23.560278,17.602266,17.545422,11.087664,11.091107,9.557813,10.2673435,7.8062673,7.9474254,9.422778,9.137134,8.865331,0.22855073,0.08949406,0.22093324,0.3854141,0.1843428,0.43381914,0.23350754,0.46842736,0.40408352,0.24706976,0.36129797,0.20112556,0.2746192,0.09518057,0.23335317,0.35487896,0.13565738,0.3917865,0.17889354,0.35252365,0.32772794,0.2126685,0.29272163,0.19494537,1147.9228159827712,331.2859076676735,25.994990270400535,6.416183277213943,0.01741744255016695,0.27667214306735477,0.11018596,0.037310194,0.07742719507929105,0.024641288465429474
Similar_RnB_00348_Cover_Genre_A.wav,RnB,-101.27732,128.01442,8.528989,9.965577,-1.7029358,9.012388,-2.222264,-0.8482695,-7.399535,0.10505356,-2.5084083,9.822607,7.3996134,62.601185,30.085764,12.713708,16.400858,9.547857,8.253887,7.790453,6.6441407,7.428003,7.216105,7.2706504,5.970328,6.3816605,0.30390283,0.28710705,0.20193481,0.4007374,0.31297812,0.21479157,0.39884287,0.20839727,0.2796183,0.16926126,0.33160698,0.96304446,0.13407965,0.21239533,0.14977099,0.2612584,0.22570668,0.16206333,0.2561538,0.15014626,0.21970731,0.15652624,0.14657375,0.12136423,1221.947609493591,371.5248507127735,22.853842128624585,7.721389685376631,-0.02983260873854834,0.14710862001032515,0.16953869,0.058278237,0.0696539970349147,0.016474512440873133
Similar_RnB_00948_Cover_Genre_A.wav,RnB,-157.77174,92.03585,41.70868,14.547511,19.63731,8.0269985,1.3590255,3.9736903,-0.32293656,0.2718908,-4.872093,0.9724682,-5.6601906,64.95008,19.766598,19.085855,15.181109,13.159425,7.8737617,11.220614,9.434839,7.7649484,7.6663275,6.7640734,7.171544,6.9809213,0.41275677,0.366774,0.35474193,0.3461708,0.45063487,0.33993992,0.4787061,0.45708317,0.34625018,0.41021916,0.3878461,0.50612277,0.2893619,0.3028111,0.29652584,0.25401062,0.32180387,0.21060401,0.32131702,0.30421785,0.25468907,0.32396537,0.26906163,0.32128808,1637.053633291991,453.75087762348727,21.443781315508133,8.813243357265565,0.026059134542156377,0.16362073193918797,0.09562455,0.040987156,0.09131562125199894,0.03269297040095509
Similar_RnB_00128_Cover_Genre_A.wav,RnB,-90.77917,123.12471,0.56873834,23.506905,16.878408,15.308395,4.778451,17.399498,5.587503,12.732135,6.528339,9.324052,4.7225227,55.125122,30.040434,17.635471,10.32327,9.007386,7.2852535,7.1128435,6.31311,5.7246795,6.1610856,6.607145,7.4213996,7.528579,0.4542039,0.2861106,0.4158326,0.23578452,0.3764644,0.2863071,0.25798488,0.36782894,0.29735088,0.27728546,0.2428135,0.3582453,0.37379315,0.20908432,0.3706363,0.1681079,0.35568503,0.27247393,0.21538502,0.27411535,0.24202809,0.27782625,0.19004111,0.285358,1090.066441184377,468.83908242817495,22.36409755431967,7.602075580403855,0.05019056556991808,0.2514957294355189,0.27919963,0.037944805,0.04119375,0.028668509779237555
Similar_RnB_01000_Cover_Genre_A.wav,RnB,-175.51103,117.28725,7.429041,32.339397,-18.772247,3.7351534,-17.47779,-7.57294,-9.532524,-8.127403,-9.481126,-8.425539,-11.535744,44.91607,20.858133,15.452662,11.537023,9.483151,10.390941,8.969379,9.801101,10.059891,11.785224,10.258546,9.035342,10.074235,0.115629055,0.23654155,0.4998719,0.17117053,0.36293575,0.173544,0.2757626,0.20665659,0.14012256,0.4249725,0.17234184,0.1814554,0.1933332,0.23052602,0.40940297,0.09784663,0.40307266,0.19240423,0.31652513,0.29640558,0.106270045,0.3962051,0.14478885,0.26355726,983.2348353839807,215.5189013128301,27.53553375903817,6.174396297626593,0.020357039161897635,0.3272079870410509,0.14950249,0.032767024,0.06421314882062899,0.014693279216760176
Similar_RnB_00314_Cover_Genre_A.wav,RnB,-108.959885,96.67411,18.17235,24.976488,-6.9806185,3.6080637,-2.8984315,4.5385547,-0.3860994,2.6904593,-3.1471562,0.9121454,-6.9338603,61.20945,30.349714,25.152607,14.183324,13.290069,9.30442,9.067959,8.066761,7.643186,8.202273,7.3433375,7.7528043,6.8490925,0.39503837,0.45217395,0.44350195,0.2936195,0.45901582,0.30841726,0.41282007,0.39963263,0.41849834,0.512166,0.36796287,0.4642693,0.29591343,0.3062658,0.33021408,0.24398065,0.31788582,0.241047,0.3207137,0.30775997,0.31399092,0.3322128,0.27493578,0.31804666,1571.291984740085,595.8055615332917,22.834107495521337,7.800747775239609,0.010452886517744689,0.12503217207653328,0.17387879,0.100105256,0.07969343433502132,0.035159965202971
Similar_RnB_00949_Cover_Genre_A.wav,RnB,-135.40921,118.77997,28.78419,17.643627,16.511072,18.820333,5.70033,10.129806,-1.4280386,1.5191816,0.88701,6.080789,-1.6613482,62.229027,34.066837,21.916727,11.693801,7.8153353,9.471394,8.955073,8.258314,9.623493,8.874654,8.909175,8.655872,8.20932,0.49430433,0.27798352,0.3571221,0.3144244,0.5406801,0.5493626,0.38518754,0.4492261,0.35612303,0.42306495,0.29833463,0.48902187,0.30210075,0.19570057,0.29933414,0.23507267,0.2923303,0.32099694,0.22221503,0.30614454,0.23738997,0.3257225,0.20681857,0.332738,1174.058669333126,466.45011618203307,22.11462815325698,7.937030735043094,0.026004578790491846,0.13501065969120324,0.17287065,0.070963055,0.05498317563965885,0.021592526558707022
Similar_RnB_00376_Cover_Genre_A.wav,RnB,-127.50948,101.59203,13.661446,34.246407,-3.6333096,11.906697,-1.3849815,3.649578,-5.1377554,3.294882,-5.5442615,-0.40646967,-9.297965,47.59281,19.10279,13.125283,10.2737255,7.8804007,8.342827,7.5742674,8.707989,8.365394,8.708444,8.012134,8.293494,8.238043,0.42237267,0.5096733,0.2268067,0.36959755,0.20716988,0.41339564,0.31299368,0.2319925,0.47892648,0.24096991,0.2927861,0.19680887,0.30281618,0.3593006,0.14244016,0.3456176,0.13507368,0.33530945,0.28713775,0.15047356,0.3377642,0.17777017,0.2689176,0.16310154,1308.9386616086022,296.3330670253899,24.907373000538907,7.167158066959566,-0.07938528781091529,0.24847312719222478,0.11840379,0.043500427,0.07385904600879531,0.028727413665291662
Similar_RnB_00385_Cover_Genre_A.wav,RnB,-110.39352,129.00793,-1.7824746,23.592554,-0.8136873,16.30922,1.0991942,8.00884,-1.8214946,5.2594824,4.2377076,5.4370575,1.0256431,48.190353,31.13597,17.38598,12.824848,8.414737,7.911481,5.600893,6.27821,5.3350677,5.7833037,5.1889815,5.9963436,5.295139,0.6083008,0.3755842,0.41344148,0.31178135,0.5104755,0.4774689,0.41436848,0.5200468,0.40993142,0.54439956,0.34064057,0.42326608,0.3156084,0.19427438,0.30276346,0.17505981,0.296071,0.28755426,0.21313721,0.2895833,0.19466825,0.32102406,0.20100045,0.25482625,1175.5358950639434,326.33368711558495,20.784094865689575,6.947243913926432,0.008819913920827606,0.04978256695121862,0.14898305,0.038845185,0.05499713541666667,0.020406006653863187
Similar_RnB_00505_Cover_Genre_A.wav,RnB,-195.91658,97.34506,30.945154,20.476038,15.991437,7.8109145,-0.5175972,5.6184273,-0.22553656,0.169053,-9.199302,-3.3941958,-3.528388,71.63858,25.198671,23.350199,15.599599,14.490079,13.447237,11.875531,10.431613,9.042412,10.893764,13.502154,11.858432,9.985408,0.25866553,0.32634693,0.3622163,0.23774716,0.35164335,0.2568675,0.40554217,0.38563243,0.39114562,0.6198402,0.41268635,0.4591069,0.23517871,0.3020652,0.33958796,0.2126005,0.34561846,0.19359416,0.27359405,0.26101688,0.28619298,0.3863763,0.30145645,0.36212525,1364.6503524505094,618.791388767978,24.095924166084938,7.810450139260497,-0.0017588057464807806,0.13287986281029163,0.15687728,0.12985925,0.07623564307369403,0.04683394624165153
Similar_RnB_00991_Cover_Genre_A.wav,RnB,-131.73451,75.31658,30.875416,31.072712,17.158714,9.675928,6.007785,2.9497898,-1.3576623,1.7495687,-2.663824,-0.51256055,-5.3472266,56.53979,26.821875,17.337486,19.947758,8.602268,11.152338,7.4844465,9.787287,8.337592,9.838445,9.229939,7.8506956,6.7797117,0.27852404,0.30508363,0.24302569,0.37310323,0.685484,0.3956417,0.4212773,0.27345583,0.38759005,0.3471189,0.31328472,0.38717106,0.23627813,0.29769197,0.24555975,0.25718537,0.35050902,0.22573999,0.34864423,0.2225751,0.3315929,0.29481554,0.29091337,0.31557128,1830.9911351698104,709.6928922492507,23.255083839148174,8.59928505214117,0.0041755905599992265,0.11768376910794058,0.14258735,0.06930022,0.08360697211487207,0.04712689473549155
Similar_RnB_00396_Cover_Genre_A.wav,RnB,-116.23381,114.91505,28.857397,34.213642,12.992019,19.09161,4.5204015,6.3683515,2.9795651,5.60223,1.5656879,2.4128964,-0.61667883,63.074917,27.38493,14.873057,13.528075,6.105766,6.663552,5.273598,5.154947,6.1023426,5.5584707,6.9269853,6.6006923,6.2325377,0.32079154,0.47714508,0.3617104,0.48068878,0.37579352,0.4945861,0.5364549,0.4874943,0.54476756,0.3679984,0.34950975,0.25271538,0.22237232,0.33461702,0.23178475,0.31431687,0.22950381,0.32134986,0.3221861,0.26016983,0.34067807,0.25465137,0.26426923,0.23488338,1028.012885204847,313.94977817656275,22.698342196542008,7.7573530123306265,-0.038551642220637714,0.16672674949983377,0.24192894,0.04864451,0.03009983217284115,0.011631557088544773
Similar_RnB_00954_Cover_Genre_A.wav,RnB,-182.46277,120.93169,13.034413,44.35272,15.881963,17.634697,4.6177173,9.943551,2.6820369,6.669269,1.583021,5.187458,-2.4779198,71.420296,23.240276,16.483673,12.425795,9.017434,8.3369,7.973836,8.82792,7.949934,9.255122,9.5243845,8.498106,7.5010414,0.30384204,0.25338238,0.27147552,0.26000664,0.6224874,0.32025295,0.28256837,0.31152612,0.275897,0.35310724,0.26698244,0.38096473,0.25206003,0.27399373,0.2927234,0.20096436,0.38458064,0.18386285,0.2561128,0.2898936,0.22420792,0.33321235,0.21426725,0.348734,941.2148075401286,383.7503822752959,24.73954910371068,6.749242308765672,0.012670902121312387,0.1549728882860777,0.15341762,0.056660313,0.04171369019856077,0.02133301588043726
